parsed_date,date_str,btc_price,fgi_value,fgi_class,btc_return,Elite Pro,Pro,dumb_buy_ratio,smart_buy_ratio,Whale Retail / Losing,fgi_value_lag,smart_buy_ratio_lag,dumb_buy_ratio_lag,pos_contrarian_ls,pos_contrarian_lo,pos_smart_ls,pos_smart_lo,pos_fade_dumb_ls,pos_fade_dumb_lo,ret_benchmark,ret_contrarian_ls,ret_smart_ls,ret_fade_dumb_ls,ret_contrarian_lo,ret_smart_lo,ret_fade_dumb_lo,cum_benchmark,cum_contrarian_ls,cum_smart_ls,cum_fade_dumb_ls,cum_contrarian_lo,cum_smart_lo,cum_fade_dumb_lo
2024-05-10,2024-05-10,70154.16666666667,66.0,Greed,0.0,,,0.5,0.7272727272727273,,55.0,0.32142857142857145,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-11,2024-05-11,70154.16666666667,53.0,Neutral,0.0,,,0.5,0.0,,66.0,0.7272727272727273,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-12,2024-05-12,70154.16666666667,56.0,Greed,0.0,,,0.5,0.7391304347826086,,53.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-13,2024-05-13,70154.16666666667,57.0,Greed,0.0,,,0.5,0.17857142857142858,,56.0,0.7391304347826086,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-14,2024-05-14,70154.16666666667,66.0,Greed,0.0,,,0.5,1.0,,57.0,0.17857142857142858,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-15,2024-05-15,70154.16666666667,64.0,Greed,0.0,,,0.5,0.3055555555555556,,66.0,1.0,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-16,2024-05-16,70154.16666666667,70.0,Greed,0.0,,,0.5,0.5185185185185185,,64.0,0.3055555555555556,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-17,2024-05-17,70154.16666666667,70.0,Greed,0.0,,,0.5,0.5,,70.0,0.5185185185185185,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-18,2024-05-18,70154.16666666667,73.0,Greed,0.0,,,0.5,0.28,,70.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-19,2024-05-19,70154.16666666667,72.0,Greed,0.0,,,0.5,1.0,,73.0,0.28,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-20,2024-05-20,70154.16666666667,70.0,Greed,0.0,,,0.5,0.7,,72.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6756635177687809,0.6404817477078502,0.6514523257525632,1.0797284310625979,1.0060702004831044,1.1516238707850721,1.0698067212240574
2024-05-21,2024-05-21,69592.13636363637,76.0,Extreme Greed,-0.008011360261761191,,,0.5,0.232,,70.0,0.7,0.5,-1,0,1,1,0,0,-0.008011360261761191,0.008011360261761191,-0.008011360261761191,-0.0,-0.0,-0.008011360261761191,-0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-22,2024-05-22,69592.13636363637,76.0,Extreme Greed,0.0,,,0.5,0.0,,76.0,0.232,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-23,2024-05-23,69592.13636363637,76.0,Extreme Greed,0.0,,0.6098360655737705,0.5,0.15,,76.0,0.0,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-24,2024-05-24,69592.13636363637,74.0,Greed,0.0,,,0.5,0.0,,76.0,0.15,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-25,2024-05-25,69592.13636363637,76.0,Extreme Greed,0.0,,0.35714285714285715,0.5,1.0,,74.0,0.0,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-26,2024-05-26,69592.13636363637,75.0,Extreme Greed,0.0,,0.2857142857142857,0.5,0.0,,76.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-27,2024-05-27,69592.13636363637,74.0,Greed,0.0,,0.3705179282868526,0.5,0.5,,75.0,0.0,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-28,2024-05-28,69592.13636363637,74.0,Greed,0.0,,,0.5,0.5,,74.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6622391736504452,0.6456128777298201,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.142397797070169,1.0698067212240574
2024-05-29,2024-05-29,67806.8,72.0,Greed,-0.025654283040076997,,0.389937106918239,1.0,0.5,,74.0,0.5,0.5,-1,0,0,1,0,0,-0.025654283040076997,0.025654283040076997,-0.0,-0.0,-0.0,-0.025654283040076997,-0.0,1.6195956194093128,0.6621756132294195,0.6462333064775971,1.0797284310625979,1.0060702004831044,1.1130904006397706,1.0698067212240574
2024-05-30,2024-05-30,69294.0,73.0,Greed,0.021932903484606303,,0.7142857142857143,0.5,0.5,,72.0,0.5,1.0,-1,0,0,1,-1,0,0.021932903484606303,-0.021932903484606303,0.0,-0.021932903484606303,0.0,0.021932903484606303,0.0,1.6551180538139085,0.6476521794145987,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1375037049666445,1.0698067212240574
2024-05-31,2024-05-31,69294.0,73.0,Greed,0.0,,0.3076923076923077,0.5,0.5,,73.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6551180538139085,0.6476521794145987,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1375037049666445,1.0698067212240574
2024-06-01,2024-06-01,69294.0,72.0,Greed,0.0,,0.36,0.5,0.5,,73.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6551180538139085,0.6476521794145987,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1375037049666445,1.0698067212240574
2024-06-02,2024-06-02,69294.0,73.0,Greed,0.0,,0.3655913978494624,0.5,0.5,,72.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6551180538139085,0.6476521794145987,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1375037049666445,1.0698067212240574
2024-06-03,2024-06-03,69294.0,73.0,Greed,0.0,,0.6285714285714286,0.5,0.5,,73.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6551180538139085,0.6476521794145987,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1375037049666445,1.0698067212240574
2024-06-04,2024-06-04,70929.9,73.0,Greed,0.023608104597800494,,0.4716981132075472,0.5,0.5,,73.0,0.5,0.5,-1,0,0,1,0,0,0.023608104597800494,-0.023608104597800494,0.0,0.0,0.0,0.023608104597800494,0.0,1.6941922539500553,0.6323623390199854,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1643580114138827,1.0698067212240574
2024-06-05,2024-06-05,71763.5,75.0,Extreme Greed,0.011752448544267047,,0.3148148148148148,0.5,0.5,,73.0,0.5,0.5,-1,0,0,1,0,0,0.011752448544267047,-0.011752448544267047,0.0,0.0,0.0,0.011752448544267047,0.0,1.7141031612386992,0.6249305331693207,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1780420690301294,1.0698067212240574
2024-06-06,2024-06-06,71763.5,78.0,Extreme Greed,0.0,,0.4358974358974359,0.5,0.5,,75.0,0.5,0.5,-1,0,0,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.7141031612386992,0.6249305331693207,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1780420690301294,1.0698067212240574
2024-06-07,2024-06-07,69165.8,77.0,Extreme Greed,-0.03619806726260555,,0.3422459893048128,0.5,0.803030303030303,,78.0,0.5,0.5,-1,0,0,1,0,0,-0.03619806726260555,0.03619806726260555,-0.0,-0.0,-0.0,-0.03619806726260555,-0.0,1.652055939713136,0.6475518106434396,0.6462333064775971,1.0560468515945165,1.0060702004831044,1.1353992229771979,1.0698067212240574
2024-06-08,2024-06-08,69131.25,72.0,Greed,-0.0004995243313892228,,0.6363636363636364,0.5,1.0,,77.0,0.803030303030303,0.5,-1,0,1,1,0,0,-0.0004995243313892228,0.0004995243313892228,-0.0004995243313892228,-0.0,-0.0,-0.0004995243313892228,-0.0,1.6512306975744333,0.6478752785286911,0.6459104972172575,1.0560468515945165,1.0060702004831044,1.1348320634394804,1.0698067212240574
2024-06-09,2024-06-09,69131.25,75.0,Extreme Greed,0.0,,,0.5,1.0,,72.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6512306975744333,0.6478752785286911,0.6459104972172575,1.0560468515945165,1.0060702004831044,1.1348320634394804,1.0698067212240574
2024-06-10,2024-06-10,69131.25,72.0,Greed,0.0,,0.3673469387755102,0.5,1.0,,75.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6512306975744333,0.6478752785286911,0.6459104972172575,1.0560468515945165,1.0060702004831044,1.1348320634394804,1.0698067212240574
2024-06-11,2024-06-11,66842.86666666667,74.0,Greed,-0.03310201006539493,,0.6666666666666666,0.5,1.0,,72.0,1.0,0.5,-1,0,1,1,0,0,-0.03310201006539493,0.03310201006539493,-0.03310201006539493,-0.0,-0.0,-0.03310201006539493,-0.0,1.5965716424030354,0.6693212525196683,0.6245295614370275,1.0560468515945165,1.0060702004831044,1.0972668410529738,1.0698067212240574
2024-06-12,2024-06-12,69096.4,72.0,Greed,0.03371389417768822,,0.35944700460829493,0.5,1.0,,74.0,1.0,0.5,-1,0,1,1,0,0,0.03371389417768822,-0.03371389417768822,0.03371389417768822,0.0,0.0,0.03371389417768822,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-13,2024-06-13,69096.4,70.0,Greed,0.0,,,0.5,0.9620253164556962,,72.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-14,2024-06-14,69096.4,74.0,Greed,0.0,,,0.5,1.0,,70.0,0.9620253164556962,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-15,2024-06-15,69096.4,74.0,Greed,0.0,,,0.5,0.11538461538461539,,74.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-16,2024-06-16,69096.4,71.0,Greed,0.0,,,0.5,0.0,,74.0,0.11538461538461539,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-17,2024-06-17,69096.4,71.0,Greed,0.0,,,0.5,0.8421052631578947,,71.0,0.0,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-18,2024-06-18,69096.4,74.0,Greed,0.0,,,0.5,0.84,,71.0,0.8421052631578947,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-19,2024-06-19,69096.4,64.0,Greed,0.0,1.0,,0.5,0.0,,74.0,0.84,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-20,2024-06-20,69096.4,60.0,Greed,0.0,0.0,,0.5,0.0,,64.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-21,2024-06-21,69096.4,63.0,Greed,0.0,,,0.5,0.85,,60.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-22,2024-06-22,69096.4,53.0,Neutral,0.0,,,0.5,0.16666666666666666,,63.0,0.85,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-23,2024-06-23,69096.4,55.0,Greed,0.0,,,0.5,0.0,,53.0,0.16666666666666666,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-24,2024-06-24,69096.4,51.0,Neutral,0.0,,,0.5,0.8064516129032258,,55.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-25,2024-06-25,69096.4,30.0,Fear,0.0,,,0.5,0.22448979591836735,,51.0,0.8064516129032258,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-26,2024-06-26,69096.4,46.0,Neutral,0.0,,,0.5,0.5694444444444444,,30.0,0.22448979591836735,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-27,2024-06-27,69096.4,40.0,Fear,0.0,,,0.5,0.4,,46.0,0.5694444444444444,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-28,2024-06-28,69096.4,40.0,Fear,0.0,,,0.5,0.5,,40.0,0.4,0.5,0,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-29,2024-06-29,69096.4,30.0,Fear,0.0,,,0.5,0.4666666666666667,,40.0,0.5,0.5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-06-30,2024-06-30,69096.4,47.0,Neutral,0.0,,,0.5,0.35714285714285715,,30.0,0.4666666666666667,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-01,2024-07-01,69096.4,53.0,Neutral,0.0,,,0.5,0.09375,,47.0,0.35714285714285715,0.5,0,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-02,2024-07-02,69096.4,51.0,Neutral,0.0,,,0.5,0.7222222222222222,,53.0,0.09375,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-03,2024-07-03,69096.4,50.0,Neutral,0.0,,,0.5,1.0,,51.0,0.7222222222222222,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-04,2024-07-04,69096.4,44.0,Fear,0.0,,,0.5,1.0,,50.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-05,2024-07-05,69096.4,29.0,Fear,0.0,,,0.5,1.0,,44.0,1.0,0.5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-06,2024-07-06,69096.4,26.0,Fear,0.0,,,0.5,0.7083333333333334,,29.0,1.0,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-07,2024-07-07,69096.4,29.0,Fear,0.0,,,0.5,0.0,,26.0,0.7083333333333334,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-08,2024-07-08,69096.4,28.0,Fear,0.0,,,0.5,1.0,,29.0,0.0,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-09,2024-07-09,69096.4,27.0,Fear,0.0,,,0.5,0.0,,28.0,1.0,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-10,2024-07-10,69096.4,28.0,Fear,0.0,,,0.5,0.17857142857142858,,27.0,0.0,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-11,2024-07-11,69096.4,29.0,Fear,0.0,,,0.5,0.5263157894736842,,28.0,0.17857142857142858,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-12,2024-07-12,69096.4,25.0,Fear,0.0,,,0.5,1.0,,29.0,0.5263157894736842,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-13,2024-07-13,69096.4,25.0,Fear,0.0,,,0.5,0.0,,25.0,1.0,0.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-14,2024-07-14,69096.4,33.0,Fear,0.0,,,0.5,0.0,,25.0,0.0,0.5,1,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-15,2024-07-15,69096.4,52.0,Neutral,0.0,,,0.5,0.0,0.4,33.0,0.0,0.5,0,1,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-16,2024-07-16,69096.4,65.0,Greed,0.0,,,0.5,0.0,,52.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-17,2024-07-17,69096.4,69.0,Greed,0.0,,0.4626865671641791,0.5,0.0,,65.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-18,2024-07-18,69096.4,61.0,Greed,0.0,,1.0,0.5,1.0,,69.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.6503982898021092,0.6467558266413425,0.6455848849821535,1.0560468515945165,1.0060702004831044,1.13425997921692,1.0698067212240574
2024-07-19,2024-07-19,64611.5,60.0,Greed,-0.0649078678483972,,0.14285714285714285,0.5,0.0,,61.0,1.0,0.5,0,0,1,1,0,0,-0.0649078678483972,-0.0,-0.0649078678483972,-0.0,-0.0,-0.0649078678483972,-0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-20,2024-07-20,64611.5,74.0,Greed,0.0,,0.1245136186770428,0.5,1.0,,60.0,0.0,0.5,0,0,-1,0,0,0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-21,2024-07-21,64611.5,74.0,Greed,0.0,,0.5303370786516854,0.5,1.0,,74.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-22,2024-07-22,64611.5,70.0,Greed,0.0,,0.6992481203007519,0.5,0.47619047619047616,,74.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-23,2024-07-23,64611.5,71.0,Greed,0.0,0.0,0.9712230215827338,0.5,1.0,,70.0,0.47619047619047616,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-24,2024-07-24,64611.5,69.0,Greed,0.0,0.0,0.6206896551724138,0.0,0.6428571428571429,,71.0,1.0,0.5,-1,0,1,1,0,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-25,2024-07-25,64611.5,68.0,Greed,0.0,0.0,,0.5,1.0,,69.0,0.6428571428571429,0.0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-26,2024-07-26,64611.5,68.0,Greed,0.0,,0.2882882882882883,0.0,0.275,,68.0,1.0,0.5,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-27,2024-07-27,64611.5,72.0,Greed,0.0,,0.0,0.5,0.17307692307692307,,68.0,0.275,0.0,0,0,-1,0,1,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
2024-07-28,2024-07-28,64611.5,71.0,Greed,0.0,,0.9230769230769231,0.5,1.0,,72.0,0.17307692307692307,0.5,-1,0,-1,0,0,0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.5432744557104132,0.6467558266413425,0.6036813465828091,1.0560468515945165,1.0060702004831044,1.0606375823801824,1.0698067212240574
